year,rider_id,name,round,round_label,stg,gc,pc,kom,spr,sum,bky,ass,tot
2024,20240207,Marijn Van Den Berg,15,Stage 15,0,0,0,0,0,0,0,0,0
2024,20240207,Marijn Van Den Berg,16,Stage 16,0,0,0,0,0,0,0,0,0
2024,20240207,Marijn Van Den Berg,17,Stage 17,0,0,0,0,0,0,0,8,8
2024,20240207,Marijn Van Den Berg,18,Stage 18,0,0,0,0,0,0,0,0,0
2024,20240207,Marijn Van Den Berg,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240207,Marijn Van Den Berg,20,Stage 20,0,0,0,0,0,0,0,2,2
2024,20240207,Marijn Van Den Berg,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240207,Marijn Van Den Berg,22,Final Classifications,0,0,0,0,0,0,0,0,0
2024,20240341,Ryan Gibbons,1,Stage 1,0,0,0,0,12,0,20,0,32
2024,20240341,Ryan Gibbons,2,Stage 2,0,0,0,0,0,0,0,0,0
2024,20240341,Ryan Gibbons,3,Stage 3,0,0,0,0,0,0,0,0,0
2024,20240341,Ryan Gibbons,4,Stage 4,0,0,0,0,0,0,0,0,0
2024,20240341,Ryan Gibbons,5,Stage 5,8,0,0,0,2,0,0,0,10
2024,20240341,Ryan Gibbons,6,Stage 6,0,0,0,0,0,0,0,0,0
2024,20240341,Ryan Gibbons,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240341,Ryan Gibbons,8,Stage 8,110,0,0,0,2,0,0,0,112
2024,20240341,Ryan Gibbons,9,Stage 9,0,0,0,0,0,0,0,0,0
2024,20240341,Ryan Gibbons,10,Stage 10,30,0,0,0,2,0,0,0,32
2024,20240341,Ryan Gibbons,11,Stage 11,0,0,0,0,0,0,0,0,0
2024,20240341,Ryan Gibbons,12,Stage 12,60,0,0,0,1,0,0,0,61
2024,20240341,Ryan Gibbons,13,Stage 13,0,0,0,0,0,0,0,0,0
2024,20240341,Ryan Gibbons,14,Stage 14,0,0,0,0,0,0,0,0,0
2024,20240341,Ryan Gibbons,15,Stage 15,0,0,0,0,0,0,0,0,0
2024,20240341,Ryan Gibbons,16,Stage 16,70,0,0,0,0,0,0,0,70
2024,20240341,Ryan Gibbons,17,Stage 17,0,0,0,0,0,0,0,0,0
2024,20240341,Ryan Gibbons,18,Stage 18,0,0,0,0,0,0,0,0,0
2024,20240341,Ryan Gibbons,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240341,Ryan Gibbons,20,Stage 20,0,0,0,0,0,0,0,0,0
2024,20240341,Ryan Gibbons,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240341,Ryan Gibbons,22,Final Classifications,0,0,0,0,0,0,0,0,10
2024,20240262,Thomas Pidcock,1,Stage 1,50,10,0,0,0,0,0,2,62
2024,20240262,Thomas Pidcock,2,Stage 2,0,12,0,0,0,0,0,2,14
2024,20240262,Thomas Pidcock,3,Stage 3,0,0,0,0,0,0,0,2,2
2024,20240262,Thomas Pidcock,4,Stage 4,0,0,0,0,0,0,0,4,4
2024,20240262,Thomas Pidcock,5,Stage 5,0,0,0,0,0,0,0,4,4
2024,20240262,Thomas Pidcock,6,Stage 6,0,0,0,0,0,0,0,4,4
2024,20240262,Thomas Pidcock,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240262,Thomas Pidcock,8,Stage 8,0,0,0,0,0,0,0,0,0
2024,20240262,Thomas Pidcock,9,Stage 9,180,0,0,0,6,0,20,2,208
2024,20240262,Thomas Pidcock,10,Stage 10,0,0,0,0,0,0,0,2,2
2024,20240262,Thomas Pidcock,11,Stage 11,0,0,0,0,0,0,0,2,2
2024,20240262,Thomas Pidcock,12,Stage 12,0,0,0,0,0,0,0,2,2
2024,20240262,Thomas Pidcock,13,Stage 13,0,0,0,0,0,0,0,2,2
2024,20240262,Thomas Pidcock,14,Stage 14,0,0,0,0,0,0,0,0,0
2024,20240262,Thomas Pidcock,15,Stage 15,0,0,0,0,0,0,0,0,0
2024,20240262,Thomas Pidcock,16,Stage 16,0,0,0,0,0,0,0,0,0
2024,20240262,Thomas Pidcock,17,Stage 17,0,0,0,0,0,0,0,0,0
2024,20240262,Thomas Pidcock,18,Stage 18,0,0,0,0,0,0,0,0,0
2024,20240262,Thomas Pidcock,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240262,Thomas Pidcock,20,Stage 20,0,0,0,0,0,0,0,0,0
2024,20240262,Thomas Pidcock,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240262,Thomas Pidcock,22,Final Classifications,0,0,0,0,0,0,0,0,0
2024,20240349,Oier Lazkano,1,Stage 1,0,0,0,0,0,0,0,0,0
2024,20240349,Oier Lazkano,2,Stage 2,0,0,0,0,0,0,0,8,8
2024,20240349,Oier Lazkano,3,Stage 3,0,0,0,0,0,0,0,12,12
2024,20240349,Oier Lazkano,4,Stage 4,0,0,0,0,1,0,20,0,21
2024,20240349,Oier Lazkano,5,Stage 5,0,0,0,0,0,0,0,0,0
2024,20240349,Oier Lazkano,6,Stage 6,0,0,0,0,0,0,0,2,2
2024,20240349,Oier Lazkano,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240349,Oier Lazkano,8,Stage 8,0,0,0,0,0,0,0,0,0
2024,20240349,Oier Lazkano,9,Stage 9,0,0,0,0,12,0,20,0,32
2024,20240349,Oier Lazkano,10,Stage 10,0,0,0,0,0,0,0,0,0
2024,20240349,Oier Lazkano,11,Stage 11,0,0,0,0,0,0,20,0,20
2024,20240349,Oier Lazkano,12,Stage 12,0,0,0,0,0,0,0,0,0
2024,20240349,Oier Lazkano,13,Stage 13,0,0,0,0,0,0,0,0,0
2024,20240349,Oier Lazkano,14,Stage 14,0,0,0,2,12,30,20,0,64
2024,20240349,Oier Lazkano,15,Stage 15,0,0,0,2,0,10,0,0,12
2024,20240349,Oier Lazkano,16,Stage 16,0,0,0,2,0,0,0,0,2
2024,20240349,Oier Lazkano,17,Stage 17,0,0,0,2,0,0,0,2,4
2024,20240349,Oier Lazkano,18,Stage 18,120,0,0,4,0,0,0,0,124
2024,20240349,Oier Lazkano,19,Stage 19,0,0,0,1,4,0,0,0,5
2024,20240349,Oier Lazkano,20,Stage 20,0,0,0,0,0,0,0,0,0
2024,20240349,Oier Lazkano,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240349,Oier Lazkano,22,Final Classifications,0,0,0,20,0,0,0,0,0
2024,20240248,Quentin Pacher,1,Stage 1,0,0,0,0,0,0,0,0,0
2024,20240248,Quentin Pacher,2,Stage 2,160,0,6,0,12,0,20,0,198
2024,20240248,Quentin Pacher,3,Stage 3,0,0,1,0,0,0,0,0,1
2024,20240248,Quentin Pacher,4,Stage 4,0,0,0,0,0,0,0,0,0
2024,20240248,Quentin Pacher,5,Stage 5,0,0,0,0,0,0,0,0,0
2024,20240248,Quentin Pacher,6,Stage 6,0,0,0,0,0,0,0,0,0
2024,20240248,Quentin Pacher,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240248,Quentin Pacher,8,Stage 8,0,0,0,0,0,0,0,0,0
2024,20240248,Quentin Pacher,9,Stage 9,0,0,0,0,0,0,0,0,0
2024,20240248,Quentin Pacher,10,Stage 10,0,0,0,0,0,0,0,0,0
2024,20240248,Quentin Pacher,11,Stage 11,0,0,0,0,0,0,0,0,0
2024,20240248,Quentin Pacher,12,Stage 12,0,0,0,0,12,0,20,0,32
2024,20240248,Quentin Pacher,13,Stage 13,0,0,0,0,0,0,0,0,0
2024,20240248,Quentin Pacher,14,Stage 14,0,0,0,0,0,0,0,0,0
2024,20240248,Quentin Pacher,15,Stage 15,0,0,0,0,0,0,0,0,0
2024,20240248,Quentin Pacher,16,Stage 16,0,0,0,0,0,0,0,0,0
2024,20240248,Quentin Pacher,17,Stage 17,4,0,0,0,0,0,0,0,4
2024,20240248,Quentin Pacher,18,Stage 18,40,0,0,0,0,0,0,0,40
2024,20240248,Quentin Pacher,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240248,Quentin Pacher,20,Stage 20,0,0,0,0,0,0,0,0,0
2024,20240248,Quentin Pacher,21,Stage 21,30,0,0,0,0,0,0,0,30
2024,20240248,Quentin Pacher,22,Final Classifications,0,0,0,0,0,0,0,0,0
2024,20240325,Jasper Stuyven,1,Stage 1,0,0,0,0,0,0,0,0,0
2024,20240325,Jasper Stuyven,2,Stage 2,0,0,0,0,0,0,0,0,0
2024,20240325,Jasper Stuyven,3,Stage 3,16,0,0,0,0,0,0,0,16
2024,20240325,Jasper Stuyven,4,Stage 4,0,0,0,0,0,0,0,0,0
2024,20240325,Jasper Stuyven,5,Stage 5,0,0,0,0,0,0,0,0,0
2024,20240325,Jasper Stuyven,6,Stage 6,0,0,0,0,0,0,0,0,0
2024,20240325,Jasper Stuyven,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240325,Jasper Stuyven,8,Stage 8,0,0,0,0,0,0,0,0,0
2024,20240325,Jasper Stuyven,9,Stage 9,80,0,0,0,0,0,20,0,100
2024,20240325,Jasper Stuyven,10,Stage 10,0,0,0,0,0,0,0,0,0
2024,20240325,Jasper Stuyven,11,Stage 11,0,0,0,0,0,0,0,0,0
2024,20240325,Jasper Stuyven,12,Stage 12,25,0,0,0,0,0,0,0,25
2024,20240325,Jasper Stuyven,13,Stage 13,110,0,0,0,0,0,0,0,110
2024,20240325,Jasper Stuyven,14,Stage 14,0,0,0,0,0,0,0,0,0
2024,20240325,Jasper Stuyven,15,Stage 15,0,0,0,0,0,0,0,0,0
2024,20240325,Jasper Stuyven,16,Stage 16,0,0,0,0,0,0,0,0,0
2024,20240325,Jasper Stuyven,17,Stage 17,0,0,0,0,0,0,0,0,0
2024,20240325,Jasper Stuyven,18,Stage 18,0,0,0,0,0,0,0,0,0
2024,20240325,Jasper Stuyven,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240325,Jasper Stuyven,20,Stage 20,0,0,0,0,20,0,20,0,40
2024,20240325,Jasper Stuyven,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240325,Jasper Stuyven,22,Final Classifications,0,0,0,0,0,0,0,0,10
2024,20240418,Frank Van Den Broeck,1,Stage 1,180,26,12,6,3,0,20,24,271
2024,20240418,Frank Van Den Broeck,2,Stage 2,0,0,4,6,0,0,0,0,10
2024,20240418,Frank Van Den Broeck,3,Stage 3,0,0,0,6,0,0,0,0,6
2024,20240418,Frank Van Den Broeck,4,Stage 4,0,0,0,0,0,0,0,0,0
2024,20240418,Frank Van Den Broeck,5,Stage 5,0,0,0,0,0,0,0,0,0
2024,20240418,Frank Van Den Broeck,6,Stage 6,0,0,0,0,0,0,0,0,0
2024,20240418,Frank Van Den Broeck,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240418,Frank Van Den Broeck,8,Stage 8,0,0,0,0,0,0,0,0,0
2024,20240418,Frank Van Den Broeck,9,Stage 9,0,0,0,0,0,0,0,0,0
2024,20240418,Frank Van Den Broeck,10,Stage 10,0,0,0,0,0,0,0,0,0
2024,20240418,Frank Van Den Broeck,11,Stage 11,0,0,0,0,8,0,0,0,8
2024,20240418,Frank Van Den Broeck,12,Stage 12,0,0,0,0,0,0,0,0,0
2024,20240418,Frank Van Den Broeck,13,Stage 13,0,0,0,0,0,0,0,0,0
2024,20240418,Frank Van Den Broeck,14,Stage 14,0,0,0,0,0,0,0,0,0
2024,20240418,Frank Van Den Broeck,15,Stage 15,0,0,0,0,0,0,0,0,0
2024,20240418,Frank Van Den Broeck,16,Stage 16,0,0,0,0,0,0,0,0,0
2024,20240418,Frank Van Den Broeck,17,Stage 17,0,0,0,0,0,0,0,0,0
2024,20240418,Frank Van Den Broeck,18,Stage 18,0,0,0,0,1,0,0,0,1
2024,20240418,Frank Van Den Broeck,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240418,Frank Van Den Broeck,20,Stage 20,0,0,0,0,0,0,0,0,0
2024,20240418,Frank Van Den Broeck,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240418,Frank Van Den Broeck,22,Final Classifications,0,0,0,0,0,0,0,0,0
2024,20240273,Egan Bernal,1,Stage 1,40,9,0,0,0,0,0,2,51
2024,20240273,Egan Bernal,2,Stage 2,0,14,0,0,0,0,0,2,16
2024,20240273,Egan Bernal,3,Stage 3,0,13,0,0,0,0,0,2,15
2024,20240273,Egan Bernal,4,Stage 4,35,11,0,0,0,0,0,4,50
2024,20240273,Egan Bernal,5,Stage 5,0,11,0,0,0,0,0,4,15
2024,20240273,Egan Bernal,6,Stage 6,0,11,0,0,0,0,0,4,15
2024,20240273,Egan Bernal,7,Stage 7,0,9,0,0,0,0,0,0,9
2024,20240273,Egan Bernal,8,Stage 8,0,9,0,0,0,0,0,0,9
2024,20240273,Egan Bernal,9,Stage 9,0,8,0,0,0,0,0,6,14
2024,20240273,Egan Bernal,10,Stage 10,0,9,0,0,0,0,0,2,11
2024,20240273,Egan Bernal,11,Stage 11,12,6,0,0,0,0,0,2,20
2024,20240273,Egan Bernal,12,Stage 12,0,6,0,0,0,0,0,2,8
2024,20240273,Egan Bernal,13,Stage 13,0,8,0,0,0,0,0,2,10
2024,20240273,Egan Bernal,14,Stage 14,4,8,0,0,0,0,0,0,12
2024,20240273,Egan Bernal,15,Stage 15,0,0,0,0,0,0,0,0,0
2024,20240273,Egan Bernal,16,Stage 16,0,1,0,0,0,0,0,0,1
2024,20240273,Egan Bernal,17,Stage 17,0,0,0,0,0,0,0,0,0
2024,20240273,Egan Bernal,18,Stage 18,0,0,0,0,0,0,0,4,4
2024,20240273,Egan Bernal,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240273,Egan Bernal,20,Stage 20,0,0,0,0,0,0,0,2,2
2024,20240273,Egan Bernal,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240273,Egan Bernal,22,Final Classifications,0,10,0,0,0,0,0,0,30
2024,20240368,Javier Romo,1,Stage 1,0,0,0,0,0,0,0,0,0
2024,20240368,Javier Romo,2,Stage 2,0,0,0,0,0,0,0,8,8
2024,20240368,Javier Romo,3,Stage 3,0,0,0,0,0,0,0,12,12
2024,20240368,Javier Romo,4,Stage 4,0,0,0,0,0,0,0,0,0
2024,20240368,Javier Romo,5,Stage 5,0,0,0,0,0,0,0,0,0
2024,20240368,Javier Romo,6,Stage 6,0,0,0,0,0,0,0,2,2
2024,20240368,Javier Romo,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240368,Javier Romo,8,Stage 8,0,0,0,0,0,0,0,0,0
2024,20240368,Javier Romo,9,Stage 9,95,0,0,0,16,0,20,0,131
2024,20240368,Javier Romo,10,Stage 10,0,0,0,0,0,0,0,0,0
2024,20240368,Javier Romo,11,Stage 11,30,3,0,0,0,0,0,0,33
2024,20240368,Javier Romo,12,Stage 12,0,3,0,0,0,0,0,0,3
2024,20240368,Javier Romo,13,Stage 13,0,5,0,0,0,0,0,0,5
2024,20240368,Javier Romo,14,Stage 14,0,5,0,0,0,0,0,0,5
2024,20240368,Javier Romo,15,Stage 15,0,2,0,0,0,25,20,0,47
2024,20240368,Javier Romo,16,Stage 16,0,2,0,0,0,0,0,0,2
2024,20240368,Javier Romo,17,Stage 17,0,1,0,0,0,0,0,2,3
2024,20240368,Javier Romo,18,Stage 18,0,0,0,0,0,0,0,0,0
2024,20240368,Javier Romo,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240368,Javier Romo,20,Stage 20,0,0,0,0,0,0,0,0,0
2024,20240368,Javier Romo,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240368,Javier Romo,22,Final Classifications,0,40,0,0,0,0,0,0,40
2024,20240378,Ilan Van Wilder,1,Stage 1,35,8,0,0,0,0,0,0,43
2024,20240378,Ilan Van Wilder,2,Stage 2,0,0,0,0,0,0,0,4,4
2024,20240378,Ilan Van Wilder,3,Stage 3,0,0,0,0,0,0,0,2,2
2024,20240378,Ilan Van Wilder,4,Stage 4,12,0,0,0,0,0,0,10,22
2024,20240378,Ilan Van Wilder,5,Stage 5,0,0,0,0,0,0,0,6,6
2024,20240378,Ilan Van Wilder,6,Stage 6,0,0,0,0,0,0,0,6,6
2024,20240378,Ilan Van Wilder,7,Stage 7,35,0,0,0,0,0,0,0,35
2024,20240378,Ilan Van Wilder,8,Stage 8,0,0,0,0,0,0,0,8,8
2024,20240378,Ilan Van Wilder,9,Stage 9,0,0,0,0,0,0,0,8,8
2024,20240378,Ilan Van Wilder,10,Stage 10,0,0,0,0,0,0,0,8,8
2024,20240378,Ilan Van Wilder,11,Stage 11,0,0,0,0,0,0,0,10,10
2024,20240378,Ilan Van Wilder,12,Stage 12,0,0,0,0,0,0,0,8,8
2024,20240378,Ilan Van Wilder,13,Stage 13,0,0,0,0,0,0,0,8,8
2024,20240378,Ilan Van Wilder,14,Stage 14,0,0,0,0,0,0,0,8,8
2024,20240378,Ilan Van Wilder,15,Stage 15,0,0,0,0,0,0,0,6,6
2024,20240378,Ilan Van Wilder,16,Stage 16,0,0,0,0,0,0,0,4,4
2024,20240378,Ilan Van Wilder,17,Stage 17,0,0,0,0,0,0,0,4,4
2024,20240378,Ilan Van Wilder,18,Stage 18,0,0,0,0,0,0,0,2,2
2024,20240378,Ilan Van Wilder,19,Stage 19,0,0,0,0,3,15,0,4,22
2024,20240378,Ilan Van Wilder,20,Stage 20,0,0,0,0,0,0,0,2,2
2024,20240378,Ilan Van Wilder,21,Stage 21,12,0,0,0,0,0,0,0,12
2024,20240378,Ilan Van Wilder,22,Final Classifications,0,25,0,0,0,0,0,30,55
2024,20240268,Michał Kwiatkowski,1,Stage 1,0,0,0,0,0,0,0,2,2
2024,20240268,Michał Kwiatkowski,2,Stage 2,0,0,0,0,0,0,0,2,2
2024,20240268,Michał Kwiatkowski,3,Stage 3,0,0,0,0,0,0,0,2,2
2024,20240268,Michał Kwiatkowski,4,Stage 4,0,0,0,0,0,0,0,4,4
2024,20240268,Michał Kwiatkowski,5,Stage 5,0,0,0,0,0,0,0,4,4
2024,20240268,Michał Kwiatkowski,6,Stage 6,0,0,0,0,0,0,0,4,4
2024,20240268,Michał Kwiatkowski,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240268,Michał Kwiatkowski,8,Stage 8,0,0,0,0,0,0,0,0,0
2024,20240268,Michał Kwiatkowski,9,Stage 9,0,0,0,0,0,0,0,6,6
2024,20240268,Michał Kwiatkowski,10,Stage 10,0,0,0,0,0,0,0,2,2
2024,20240268,Michał Kwiatkowski,11,Stage 11,0,0,0,0,0,0,0,2,2
2024,20240268,Michał Kwiatkowski,12,Stage 12,0,0,0,0,0,0,0,2,2
2024,20240268,Michał Kwiatkowski,13,Stage 13,0,0,0,0,8,0,20,2,30
2024,20240268,Michał Kwiatkowski,14,Stage 14,0,0,0,0,0,6,20,0,26
2024,20240268,Michał Kwiatkowski,15,Stage 15,0,0,0,0,1,0,0,0,1
2024,20240268,Michał Kwiatkowski,16,Stage 16,0,0,0,0,0,0,0,0,0
2024,20240268,Michał Kwiatkowski,17,Stage 17,0,0,0,0,0,0,0,0,0
2024,20240268,Michał Kwiatkowski,18,Stage 18,160,0,0,0,5,0,0,2,167
2024,20240268,Michał Kwiatkowski,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240268,Michał Kwiatkowski,20,Stage 20,0,0,0,0,0,0,0,2,2
2024,20240268,Michał Kwiatkowski,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240268,Michał Kwiatkowski,22,Final Classifications,0,0,0,0,0,0,0,0,20
2024,20240031,Arnaud Démare,1,Stage 1,0,0,0,0,0,0,0,0,0
2024,20240031,Arnaud Démare,2,Stage 2,0,0,0,0,0,0,0,8,8
2024,20240031,Arnaud Démare,3,Stage 3,0,0,0,0,8,0,0,0,8
2024,20240031,Arnaud Démare,4,Stage 4,0,0,0,0,0,0,0,0,0
2024,20240031,Arnaud Démare,5,Stage 5,95,0,0,0,3,0,0,0,98
2024,20240031,Arnaud Démare,6,Stage 6,95,0,0,0,8,0,0,0,103
2024,20240031,Arnaud Démare,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240031,Arnaud Démare,8,Stage 8,0,0,1,0,5,0,0,0,6
2024,20240031,Arnaud Démare,9,Stage 9,0,0,0,0,0,0,0,0,0
2024,20240031,Arnaud Démare,10,Stage 10,0,0,0,0,5,0,0,0,5
2024,20240031,Arnaud Démare,11,Stage 11,0,0,0,0,0,0,0,0,0
2024,20240031,Arnaud Démare,12,Stage 12,0,0,0,0,0,0,0,0,0
2024,20240031,Arnaud Démare,13,Stage 13,30,0,0,0,0,0,0,0,30
2024,20240031,Arnaud Démare,14,Stage 14,0,0,0,0,0,0,0,0,0
2024,20240031,Arnaud Démare,15,Stage 15,0,0,0,0,0,0,0,0,0
2024,20240031,Arnaud Démare,16,Stage 16,12,0,0,0,0,0,0,0,12
2024,20240031,Arnaud Démare,17,Stage 17,0,0,0,0,0,0,0,0,0
2024,20240031,Arnaud Démare,18,Stage 18,0,0,0,0,0,0,0,0,0
2024,20240031,Arnaud Démare,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240031,Arnaud Démare,20,Stage 20,0,0,0,0,0,0,0,0,0
2024,20240031,Arnaud Démare,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240031,Arnaud Démare,22,Final Classifications,0,0,0,0,0,0,0,0,0
2024,20240480,Bart Lemmen,1,Stage 1,0,0,0,0,0,0,0,8,8
2024,20240480,Bart Lemmen,2,Stage 2,0,0,0,0,0,0,0,2,2
2024,20240480,Bart Lemmen,3,Stage 3,0,0,0,0,0,0,0,0,0
2024,20240480,Bart Lemmen,4,Stage 4,0,0,0,0,0,0,0,2,2
2024,20240480,Bart Lemmen,5,Stage 5,0,0,0,0,0,0,0,2,2
2024,20240480,Bart Lemmen,6,Stage 6,0,0,0,0,0,0,0,2,2
2024,20240480,Bart Lemmen,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240480,Bart Lemmen,8,Stage 8,0,0,0,0,0,0,0,2,2
2024,20240480,Bart Lemmen,9,Stage 9,0,0,0,0,0,0,0,2,2
2024,20240480,Bart Lemmen,10,Stage 10,0,0,0,0,0,0,0,2,2
2024,20240480,Bart Lemmen,11,Stage 11,0,0,0,0,0,0,0,10,10
2024,20240480,Bart Lemmen,12,Stage 12,0,0,0,0,0,0,0,6,6
2024,20240480,Bart Lemmen,13,Stage 13,0,0,0,0,0,0,0,6,6
2024,20240480,Bart Lemmen,14,Stage 14,0,0,0,0,0,0,0,10,10
2024,20240480,Bart Lemmen,15,Stage 15,0,0,0,0,0,0,0,12,12
2024,20240480,Bart Lemmen,16,Stage 16,0,0,0,0,0,0,0,8,8
2024,20240480,Bart Lemmen,17,Stage 17,0,0,0,0,0,0,0,8,8
2024,20240480,Bart Lemmen,18,Stage 18,110,0,0,0,0,0,0,8,118
2024,20240480,Bart Lemmen,19,Stage 19,0,0,0,0,0,0,0,12,12
2024,20240480,Bart Lemmen,20,Stage 20,0,0,0,0,0,0,0,12,12
2024,20240480,Bart Lemmen,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240480,Bart Lemmen,22,Final Classifications,0,0,0,0,0,0,0,40,40
2024,20240032,Cristián Rodríguez,1,Stage 1,0,0,0,0,0,0,0,0,0
2024,20240032,Cristián Rodríguez,2,Stage 2,140,0,0,1,3,0,20,8,172
2024,20240032,Cristián Rodríguez,3,Stage 3,0,0,0,1,0,0,0,0,1
2024,20240032,Cristián Rodríguez,4,Stage 4,0,0,0,0,0,0,20,0,20
2024,20240032,Cristián Rodríguez,5,Stage 5,0,0,0,0,0,0,0,0,0
2024,20240032,Cristián Rodríguez,6,Stage 6,0,0,0,0,0,0,0,0,0
2024,20240032,Cristián Rodríguez,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240032,Cristián Rodríguez,8,Stage 8,0,0,0,0,0,0,0,0,0
2024,20240032,Cristián Rodríguez,9,Stage 9,0,0,0,0,0,0,0,0,0
2024,20240032,Cristián Rodríguez,10,Stage 10,0,0,0,0,0,0,0,0,0
2024,20240032,Cristián Rodríguez,11,Stage 11,0,0,0,0,5,0,0,0,5
2024,20240032,Cristián Rodríguez,12,Stage 12,0,0,0,0,0,0,0,0,0
2024,20240032,Cristián Rodríguez,13,Stage 13,0,0,0,0,0,0,0,0,0
2024,20240032,Cristián Rodríguez,14,Stage 14,0,0,0,0,0,0,0,0,0
2024,20240032,Cristián Rodríguez,15,Stage 15,0,0,0,0,0,0,0,0,0
2024,20240032,Cristián Rodríguez,16,Stage 16,0,0,0,0,0,0,0,0,0
2024,20240032,Cristián Rodríguez,17,Stage 17,0,0,0,0,0,0,0,0,0
2024,20240032,Cristián Rodríguez,18,Stage 18,0,0,0,0,0,0,0,0,0
2024,20240032,Cristián Rodríguez,19,Stage 19,20,0,0,0,1,19,20,0,60
2024,20240032,Cristián Rodríguez,20,Stage 20,0,0,0,0,0,0,0,0,0
2024,20240032,Cristián Rodríguez,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240032,Cristián Rodríguez,22,Final Classifications,0,0,0,0,0,0,0,0,0
2024,20240680,Maxim Van Gils,1,Stage 1,120,16,0,0,0,0,0,0,136
2024,20240680,Maxim Van Gils,2,Stage 2,12,15,0,0,0,0,0,0,27
2024,20240680,Maxim Van Gils,3,Stage 3,0,6,0,0,0,0,0,2,8
2024,20240680,Maxim Van Gils,4,Stage 4,0,0,0,0,0,0,0,0,0
2024,20240680,Maxim Van Gils,5,Stage 5,0,0,0,0,0,0,0,0,0
2024,20240680,Maxim Van Gils,6,Stage 6,0,0,0,0,0,0,0,0,0
2024,20240680,Maxim Van Gils,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240680,Maxim Van Gils,8,Stage 8,20,0,0,0,0,0,0,2,22
2024,20240680,Maxim Van Gils,9,Stage 9,0,0,0,0,4,0,20,0,24
2024,20240680,Maxim Van Gils,10,Stage 10,0,0,0,0,0,0,0,0,0
2024,20240680,Maxim Van Gils,11,Stage 11,0,0,0,0,0,0,0,0,0
2024,20240680,Maxim Van Gils,12,Stage 12,0,0,0,0,0,0,0,0,0
2024,20240680,Maxim Van Gils,13,Stage 13,40,0,0,0,0,0,0,0,40
2024,20240680,Maxim Van Gils,14,Stage 14,0,0,0,0,0,0,0,0,0
2024,20240680,Maxim Van Gils,15,Stage 15,0,0,0,0,0,0,0,0,0
2024,20240680,Maxim Van Gils,16,Stage 16,0,0,0,0,0,0,0,0,0
2024,20240680,Maxim Van Gils,17,Stage 17,0,0,0,0,0,0,0,0,0
2024,20240680,Maxim Van Gils,18,Stage 18,0,0,0,0,0,0,0,0,0
2024,20240680,Maxim Van Gils,19,Stage 19,0,0,0,0,0,0,0,0,0
2024,20240680,Maxim Van Gils,20,Stage 20,0,0,0,0,0,0,0,0,0
2024,20240680,Maxim Van Gils,21,Stage 21,0,0,0,0,0,0,0,0,0
2024,20240680,Maxim Van Gils,22,Final Classifications,0,0,0,0,0,0,0,0,0
2024,20240063,Mark Cavendish,1,Stage 1,0,0,0,0,0,0,0,0,0
2024,20240063,Mark Cavendish,2,Stage 2,0,0,0,0,0,0,0,0,0
2024,20240063,Mark Cavendish,3,Stage 3,0,0,0,0,0,0,0,0,0
2024,20240063,Mark Cavendish,4,Stage 4,0,0,0,0,0,0,0,0,0
2024,20240063,Mark Cavendish,5,Stage 5,220,0,0,0,0,0,0,0,220
2024,20240063,Mark Cavendish,6,Stage 6,8,0,0,0,0,0,0,0,8
2024,20240063,Mark Cavendish,7,Stage 7,0,0,0,0,0,0,0,0,0
2024,20240063,Mark Cavendish,8,Stage 8,0,0,0,0,0,0,0,0,0
2024,20240063,Mark Cavendish,9,Stage 9,0,0,0,0,0,0,0,0,0
